index,operation,start_s,end_s,duration_s,rss_start_mb,rss_end_mb,rss_delta_mb,rss_min_mb,rss_avg_mb,rss_peak_mb,rss_peak_s,vms_peak_mb,cpu_avg_percent,cpu_peak_percent,disk_read_delta_mb,disk_write_delta_mb,sample_count
1614,prefill: post: onnx.save,4014.051,4014.051,0.0,1376.184,1376.184,0.0,1376.184,1376.184,1376.184,4014.051,31546.668,0.473,0.473,0.0,0.0,1
1615,prefill: onnx.load,4014.051,4014.052,0.001,1376.289,1376.289,0.0,1376.289,1376.289,1376.289,4014.052,31546.668,0.331,0.331,0.0,0.0,1
1616,prefill: post: onnx.load,4014.052,4014.052,0.0,1376.289,1376.289,0.0,1376.289,1376.289,1376.289,4014.052,31546.668,0.232,0.232,0.0,0.0,1
1617,prefill: onnx.load,4014.052,4014.053,0.001,1376.289,1376.289,0.0,1376.289,1376.289,1376.289,4014.053,31546.668,0.162,0.162,0.0,0.0,1
1618,prefill: post: onnx.load,4014.053,4014.053,0.0,1376.289,1376.289,0.0,1376.289,1376.289,1376.289,4014.053,31546.668,0.114,0.114,0.0,0.0,1
1619,prefill: onnx.load,4014.053,4014.054,0.001,1376.289,1376.289,0.0,1376.289,1376.289,1376.289,4014.054,31546.668,0.08,0.08,0.0,0.0,1
1620,prefill: post: onnx.load,4014.054,4014.164,0.11,1378.543,1378.543,0.0,1378.543,1378.543,1378.543,4014.164,31546.668,0.29,0.29,0.0,0.0,1
1621,prefill: onnx.save,4014.164,4014.175,0.011,1379.434,1379.434,0.0,1379.434,1379.434,1379.434,4014.175,31546.668,0.413,0.413,0.0,0.0,1
1622,prefill: post: onnx.save,4014.175,4014.175,0.0,1379.434,1379.434,0.0,1379.434,1379.434,1379.434,4014.175,31546.668,0.289,0.289,0.0,0.0,1
1623,prefill: onnx.load,4014.175,4014.176,0.001,1379.508,1379.508,0.0,1379.508,1379.508,1379.508,4014.176,31546.668,0.202,0.202,0.0,0.0,1
1624,prefill: post: onnx.load,4014.176,4014.177,0.0,1379.508,1379.508,0.0,1379.508,1379.508,1379.508,4014.176,31546.668,0.142,0.142,0.0,0.0,1
1625,prefill: onnx.load,4014.177,4014.177,0.001,1379.508,1379.508,0.0,1379.508,1379.508,1379.508,4014.177,31546.668,0.099,0.099,0.0,0.0,1
1626,prefill: post: onnx.load,4014.177,4014.177,0.0,1379.508,1379.508,0.0,1379.508,1379.508,1379.508,4014.177,31546.668,0.069,0.069,0.0,0.0,1
1627,prefill: onnx.load,4014.177,4014.178,0.001,1379.508,1379.508,0.0,1379.508,1379.508,1379.508,4014.178,31546.668,3.644,3.644,0.0,0.0,1
1628,prefill: post: onnx.load,4014.178,4014.287,0.109,1381.047,1381.047,0.0,1381.047,1381.047,1381.047,4014.287,31546.668,2.766,2.766,0.0,0.0,1
1629,prefill: onnx.save,4014.287,4014.299,0.012,1382.609,1382.609,0.0,1382.609,1382.609,1382.609,4014.299,31546.668,2.325,2.325,0.0,0.0,1
1630,prefill: post: onnx.save,4014.299,4014.299,0.0,1382.609,1382.609,0.0,1382.609,1382.609,1382.609,4014.299,31546.668,1.627,1.627,0.0,0.0,1
1631,prefill: onnx.load,4014.299,4014.3,0.001,1382.633,1382.633,0.0,1382.633,1382.633,1382.633,4014.3,31546.668,1.139,1.139,0.0,0.0,1
1632,prefill: post: onnx.load,4014.3,4014.301,0.0,1382.633,1382.633,0.0,1382.633,1382.633,1382.633,4014.3,31546.668,0.797,0.797,0.0,0.0,1
1633,prefill: onnx.load,4014.301,4014.301,0.001,1382.633,1382.633,0.0,1382.633,1382.633,1382.633,4014.301,31546.668,0.558,0.558,0.0,0.0,1
1634,prefill: post: onnx.load,4014.301,4014.301,0.0,1382.633,1382.633,0.0,1382.633,1382.633,1382.633,4014.301,31546.668,0.391,0.391,0.0,0.0,1
1635,prefill: onnx.load,4014.301,4014.302,0.001,1382.633,1382.633,0.0,1382.633,1382.633,1382.633,4014.302,31546.668,0.273,0.273,0.0,0.0,1
1636,prefill: post: onnx.load,4014.302,4014.778,0.476,1382.711,1382.711,0.0,1382.711,1382.711,1382.711,4014.777,31546.668,0.428,0.428,0.0,0.0,1
1637,prefill: onnx.save,4014.778,4014.788,0.01,1382.711,1382.711,0.0,1382.711,1382.711,1382.711,4014.788,31546.668,0.524,0.524,0.0,0.0,1
1638,prefill: post: onnx.save,4014.788,4014.789,0.0,1382.711,1382.711,0.0,1382.711,1382.711,1382.711,4014.788,31546.668,0.367,0.367,0.0,0.0,1
1639,prefill: onnx.load,4014.789,4014.789,0.001,1382.711,1382.711,0.0,1382.711,1382.711,1382.711,4014.789,31546.668,0.257,0.257,0.0,0.0,1
1640,prefill: post: onnx.load,4014.789,4014.79,0.0,1382.711,1382.711,0.0,1382.711,1382.711,1382.711,4014.789,31546.668,0.18,0.18,0.0,0.0,1
1641,prefill: onnx.load,4014.79,4014.79,0.001,1382.711,1382.711,0.0,1382.711,1382.711,1382.711,4014.79,31546.668,0.126,0.126,0.0,0.0,1
1642,prefill: post: onnx.load,4014.79,4014.791,0.0,1382.711,1382.711,0.0,1382.711,1382.711,1382.711,4014.79,31546.668,0.088,0.088,0.0,0.0,1
1643,prefill: onnx.load,4014.791,4014.791,0.001,1382.711,1382.711,0.0,1382.711,1382.711,1382.711,4014.791,31546.668,0.062,0.062,0.0,0.0,1
1644,prefill: post: onnx.load,4014.791,4014.901,0.11,1382.75,1382.75,0.0,1382.75,1382.75,1382.75,4014.901,31546.668,0.299,0.299,0.0,0.0,1
1645,prefill: onnx.save,4014.901,4014.912,0.01,1382.766,1382.766,0.0,1382.766,1382.766,1382.766,4014.912,31546.668,0.433,0.433,0.0,0.0,1
1646,prefill: post: onnx.save,4014.912,4014.912,0.0,1382.766,1382.766,0.0,1382.766,1382.766,1382.766,4014.912,31546.668,0.303,0.303,0.0,0.0,1
1647,prefill: onnx.load,4014.912,4014.913,0.001,1382.766,1382.766,0.0,1382.766,1382.766,1382.766,4014.913,31546.668,0.212,0.212,0.0,0.0,1
1648,prefill: post: onnx.load,4014.913,4014.913,0.0,1382.766,1382.766,0.0,1382.766,1382.766,1382.766,4014.913,31546.668,0.148,0.148,0.0,0.0,1
1649,prefill: onnx.load,4014.913,4014.914,0.001,1382.766,1382.766,0.0,1382.766,1382.766,1382.766,4014.914,31546.668,0.104,0.104,0.0,0.0,1
1650,prefill: post: onnx.load,4014.914,4014.914,0.0,1382.766,1382.766,0.0,1382.766,1382.766,1382.766,4014.914,31546.668,0.073,0.073,0.0,0.0,1
1651,prefill: onnx.load,4014.914,4014.915,0.001,1382.766,1382.766,0.0,1382.766,1382.766,1382.766,4014.914,31546.668,0.051,0.051,0.0,0.0,1
1652,prefill: post: onnx.load,4014.915,4015.03,0.115,1377.523,1377.523,0.0,1377.523,1377.523,1377.523,4015.029,31546.668,0.281,0.281,0.0,0.0,1
1653,prefill: onnx.save,4015.03,4015.041,0.012,1379.098,1379.098,0.0,1379.098,1379.098,1379.098,4015.041,31546.668,0.397,0.397,0.0,0.0,1
1654,prefill: post: onnx.save,4015.041,4015.041,0.0,1379.098,1379.098,0.0,1379.098,1379.098,1379.098,4015.041,31546.668,0.278,0.278,0.0,0.0,1
1655,prefill: onnx.load,4015.041,4015.042,0.001,1379.223,1379.223,0.0,1379.223,1379.223,1379.223,4015.042,31546.668,0.195,0.195,0.0,0.0,1
1656,prefill: post: onnx.load,4015.042,4015.042,0.0,1379.223,1379.223,0.0,1379.223,1379.223,1379.223,4015.042,31546.668,0.136,0.136,0.0,0.0,1
1657,prefill: onnx.load,4015.042,4015.043,0.001,1379.223,1379.223,0.0,1379.223,1379.223,1379.223,4015.043,31546.668,3.429,3.429,0.0,0.0,1
1658,prefill: post: onnx.load,4015.043,4015.043,0.0,1379.223,1379.223,0.0,1379.223,1379.223,1379.223,4015.043,31546.668,2.4,2.4,0.0,0.0,1
1659,prefill: onnx.load,4015.043,4015.044,0.001,1379.223,1379.223,0.0,1379.223,1379.223,1379.223,4015.044,31546.668,1.68,1.68,0.0,0.0,1
1660,prefill: post: onnx.load,4015.044,4015.152,0.108,1380.938,1380.938,0.0,1380.938,1380.938,1380.938,4015.151,31546.668,1.393,1.393,0.0,0.0,1
1661,prefill: onnx.save,4015.152,4015.164,0.012,1382.508,1382.508,0.0,1382.508,1382.508,1382.508,4015.164,31546.668,1.173,1.173,0.0,0.0,1
1662,prefill: post: onnx.save,4015.164,4015.164,0.0,1382.508,1382.508,0.0,1382.508,1382.508,1382.508,4015.164,31546.668,0.821,0.821,0.0,0.0,1
1663,prefill: onnx.load,4015.164,4015.165,0.001,1382.535,1382.535,0.0,1382.535,1382.535,1382.535,4015.165,31546.668,0.575,0.575,0.0,0.0,1
1664,prefill: post: onnx.load,4015.165,4015.165,0.0,1382.535,1382.535,0.0,1382.535,1382.535,1382.535,4015.165,31546.668,0.402,0.402,0.0,0.0,1
1665,prefill: onnx.load,4015.165,4015.166,0.001,1382.535,1382.535,0.0,1382.535,1382.535,1382.535,4015.166,31546.668,0.282,0.282,0.0,0.0,1
1666,prefill: post: onnx.load,4015.166,4015.166,0.0,1382.535,1382.535,0.0,1382.535,1382.535,1382.535,4015.166,31546.668,0.197,0.197,0.0,0.0,1
1667,prefill: onnx.load,4015.166,4015.167,0.001,1382.535,1382.535,0.0,1382.535,1382.535,1382.535,4015.166,31546.668,3.835,3.835,0.0,0.0,1
1668,prefill: post: onnx.load,4015.167,4015.645,0.478,1382.605,1382.605,0.0,1382.605,1382.605,1382.605,4015.644,31546.668,2.925,2.925,0.0,0.0,1
1669,prefill: onnx.save,4015.645,4015.655,0.01,1382.652,1382.652,0.0,1382.652,1382.652,1382.652,4015.655,31546.668,2.269,2.269,0.0,0.0,1
1670,prefill: post: onnx.save,4015.655,4015.655,0.0,1382.652,1382.652,0.0,1382.652,1382.652,1382.652,4015.655,31546.668,1.588,1.588,0.0,0.0,1
1671,prefill: onnx.load,4015.655,4015.656,0.001,1382.652,1382.652,0.0,1382.652,1382.652,1382.652,4015.656,31546.668,1.112,1.112,0.0,0.0,1
1672,prefill: post: onnx.load,4015.656,4015.656,0.0,1382.652,1382.652,0.0,1382.652,1382.652,1382.652,4015.656,31546.668,0.778,0.778,0.0,0.0,1
1673,prefill: onnx.load,4015.656,4015.657,0.001,1382.652,1382.652,0.0,1382.652,1382.652,1382.652,4015.657,31546.668,0.545,0.545,0.0,0.0,1
1674,prefill: post: onnx.load,4015.657,4015.657,0.0,1382.652,1382.652,0.0,1382.652,1382.652,1382.652,4015.657,31546.668,0.381,0.381,0.0,0.0,1
1675,prefill: onnx.load,4015.657,4015.658,0.001,1382.652,1382.652,0.0,1382.652,1382.652,1382.652,4015.658,31546.668,0.267,0.267,0.0,0.0,1
1676,prefill: post: onnx.load,4015.658,4015.768,0.11,1382.684,1382.684,0.0,1382.684,1382.684,1382.684,4015.768,31546.668,0.421,0.421,0.0,0.0,1
1677,prefill: onnx.save,4015.768,4015.779,0.01,1382.684,1382.684,0.0,1382.684,1382.684,1382.684,4015.778,31546.668,0.52,0.52,0.0,0.0,1
1678,prefill: post: onnx.save,4015.779,4015.779,0.0,1382.684,1382.684,0.0,1382.684,1382.684,1382.684,4015.779,31546.668,0.364,0.364,0.0,0.0,1
1679,prefill: onnx.load,4015.779,4015.78,0.001,1382.684,1382.684,0.0,1382.684,1382.684,1382.684,4015.779,31546.668,0.255,0.255,0.0,0.0,1
1680,prefill: post: onnx.load,4015.78,4015.78,0.0,1382.684,1382.684,0.0,1382.684,1382.684,1382.684,4015.78,31546.668,0.178,0.178,0.0,0.0,1
1681,prefill: onnx.load,4015.78,4015.781,0.001,1382.684,1382.684,0.0,1382.684,1382.684,1382.684,4015.78,31546.668,0.125,0.125,0.0,0.0,1
1682,prefill: post: onnx.load,4015.781,4015.781,0.0,1382.684,1382.684,0.0,1382.684,1382.684,1382.684,4015.781,31546.668,0.087,0.087,0.0,0.0,1
1683,prefill: onnx.load,4015.781,4015.782,0.001,1382.684,1382.684,0.0,1382.684,1382.684,1382.684,4015.781,31546.668,0.061,0.061,0.0,0.0,1
1684,prefill: post: onnx.load,4015.782,4015.889,0.108,1382.715,1382.715,0.0,1382.715,1382.715,1382.715,4015.889,31546.668,0.283,0.283,0.0,0.0,1
1685,prefill: onnx.save,4015.889,4015.9,0.011,1382.715,1382.715,0.0,1382.715,1382.715,1382.715,4015.9,31546.668,0.415,0.415,0.0,0.0,1
1686,prefill: post: onnx.save,4015.9,4015.9,0.0,1382.715,1382.715,0.0,1382.715,1382.715,1382.715,4015.9,31546.668,0.291,0.291,0.0,0.0,1
1687,prefill: onnx.load,4015.9,4015.901,0.001,1382.715,1382.715,0.0,1382.715,1382.715,1382.715,4015.901,31546.668,0.203,0.203,0.0,0.0,1
1688,prefill: post: onnx.load,4015.901,4015.901,0.0,1382.715,1382.715,0.0,1382.715,1382.715,1382.715,4015.901,31546.668,0.142,0.142,0.0,0.0,1
1689,prefill: onnx.load,4015.901,4015.902,0.001,1382.715,1382.715,0.0,1382.715,1382.715,1382.715,4015.902,31546.668,3.496,3.496,0.0,0.0,1
1690,prefill: post: onnx.load,4015.902,4015.902,0.0,1382.715,1382.715,0.0,1382.715,1382.715,1382.715,4015.902,31546.668,2.447,2.447,0.0,0.0,1
1691,prefill: onnx.load,4015.902,4015.903,0.001,1382.715,1382.715,0.0,1382.715,1382.715,1382.715,4015.902,31546.668,1.713,1.713,0.0,0.0,1
1692,prefill: post: onnx.load,4015.903,4016.36,0.457,1382.719,1382.719,0.0,1382.719,1382.719,1382.719,4016.359,31546.668,1.43,1.43,0.0,0.0,1
1693,prefill: onnx.save,4016.36,4016.37,0.011,1382.719,1382.719,0.0,1382.719,1382.719,1382.719,4016.37,31546.668,1.22,1.22,0.0,0.0,1
1694,prefill: post: onnx.save,4016.37,4016.37,0.0,1382.719,1382.719,0.0,1382.719,1382.719,1382.719,4016.37,31546.668,0.854,0.854,0.0,0.0,1
1695,prefill: onnx.load,4016.37,4016.371,0.001,1382.719,1382.719,0.0,1382.719,1382.719,1382.719,4016.371,31546.668,0.598,0.598,0.0,0.0,1
1696,prefill: post: onnx.load,4016.371,4016.371,0.0,1382.719,1382.719,0.0,1382.719,1382.719,1382.719,4016.371,31546.668,7.956,7.956,0.0,0.0,1
1697,prefill: onnx.load,4016.371,4016.372,0.001,1382.719,1382.719,0.0,1382.719,1382.719,1382.719,4016.372,31546.668,8.774,8.774,0.0,0.0,1
1698,prefill: post: onnx.load,4016.372,4016.372,0.0,1382.719,1382.719,0.0,1382.719,1382.719,1382.719,4016.372,31546.668,6.142,6.142,0.0,0.0,1
1699,prefill: onnx.load,4016.372,4016.373,0.001,1382.719,1382.719,0.0,1382.719,1382.719,1382.719,4016.373,31546.668,4.299,4.299,0.0,0.0,1
1700,prefill: post: onnx.load,4016.373,4016.491,0.118,1374.305,1374.305,0.0,1374.305,1374.305,1374.305,4016.49,31546.668,3.228,3.228,0.0,0.0,1
1701,prefill: onnx.save,4016.491,4016.502,0.011,1375.887,1375.887,0.0,1375.887,1375.887,1375.887,4016.502,31546.668,2.464,2.464,0.0,0.0,1
1702,prefill: post: onnx.save,4016.502,4016.503,0.0,1375.887,1375.887,0.0,1375.887,1375.887,1375.887,4016.502,31546.668,1.725,1.725,0.0,0.0,1
1703,prefill: onnx.load,4016.503,4016.503,0.001,1375.949,1375.949,0.0,1375.949,1375.949,1375.949,4016.503,31546.668,1.207,1.207,0.0,0.0,1
1704,prefill: post: onnx.load,4016.503,4016.504,0.0,1375.949,1375.949,0.0,1375.949,1375.949,1375.949,4016.503,31546.668,0.845,0.845,0.0,0.0,1
1705,prefill: onnx.load,4016.504,4016.505,0.001,1376.316,1376.316,0.0,1376.316,1376.316,1376.316,4016.504,31546.668,0.592,0.592,0.0,0.0,1
1706,prefill: post: onnx.load,4016.505,4016.505,0.0,1376.316,1376.316,0.0,1376.316,1376.316,1376.316,4016.505,31546.668,11.873,11.873,0.0,0.0,1
1707,prefill: onnx.load,4016.505,4016.505,0.001,1376.316,1376.316,0.0,1376.316,1376.316,1376.316,4016.505,31546.668,8.311,8.311,0.0,0.0,1
1708,prefill: post: onnx.load,4016.505,4016.616,0.11,1378.188,1378.188,0.0,1378.188,1378.188,1378.188,4016.615,31546.668,6.052,6.052,0.0,0.0,1
1709,prefill: onnx.save,4016.616,4016.627,0.011,1379.453,1379.453,0.0,1379.453,1379.453,1379.453,4016.627,31546.668,4.442,4.442,0.0,0.0,1
1710,prefill: post: onnx.save,4016.627,4016.627,0.0,1379.453,1379.453,0.0,1379.453,1379.453,1379.453,4016.627,31546.668,3.11,3.11,0.0,0.0,1
1711,prefill: onnx.load,4016.627,4016.628,0.001,1379.453,1379.453,0.0,1379.453,1379.453,1379.453,4016.628,31546.668,2.177,2.177,0.0,0.0,1
1712,prefill: post: onnx.load,4016.628,4016.629,0.0,1379.453,1379.453,0.0,1379.453,1379.453,1379.453,4016.628,31546.668,1.524,1.524,0.0,0.0,1
1713,prefill: onnx.load,4016.629,4016.629,0.001,1379.453,1379.453,0.0,1379.453,1379.453,1379.453,4016.629,31546.668,1.067,1.067,0.0,0.0,1
1714,prefill: post: onnx.load,4016.629,4016.63,0.0,1379.453,1379.453,0.0,1379.453,1379.453,1379.453,4016.629,31546.668,0.747,0.747,0.0,0.0,1
1715,prefill: onnx.load,4016.63,4016.63,0.001,1379.453,1379.453,0.0,1379.453,1379.453,1379.453,4016.63,31546.668,4.145,4.145,0.0,0.0,1
1716,prefill: post: onnx.load,4016.63,4016.739,0.109,1380.988,1380.988,0.0,1380.988,1380.988,1380.988,4016.739,31546.668,3.117,3.117,0.0,0.0,1
1717,prefill: onnx.save,4016.739,4016.751,0.012,1382.559,1382.559,0.0,1382.559,1382.559,1382.559,4016.751,31546.668,2.378,2.378,0.0,0.0,1
1718,prefill: post: onnx.save,4016.751,4016.751,0.0,1382.559,1382.559,0.0,1382.559,1382.559,1382.559,4016.751,31546.668,1.665,1.665,0.0,0.0,1
1719,prefill: onnx.load,4016.751,4016.752,0.001,1382.57,1382.57,0.0,1382.57,1382.57,1382.57,4016.752,31546.668,4.361,4.361,0.0,0.0,1
1720,prefill: post: onnx.load,4016.752,4016.752,0.0,1382.57,1382.57,0.0,1382.57,1382.57,1382.57,4016.752,31546.668,3.053,3.053,0.0,0.0,1
1721,prefill: onnx.load,4016.752,4016.753,0.001,1382.57,1382.57,0.0,1382.57,1382.57,1382.57,4016.753,31546.668,2.137,2.137,0.0,0.0,1
1722,prefill: post: onnx.load,4016.753,4016.753,0.0,1382.57,1382.57,0.0,1382.57,1382.57,1382.57,4016.753,31546.668,1.496,1.496,0.0,0.0,1
1723,prefill: onnx.load,4016.753,4016.754,0.001,1382.57,1382.57,0.0,1382.57,1382.57,1382.57,4016.754,31546.668,1.047,1.047,0.0,0.0,1
1724,prefill: post: onnx.load,4016.754,4017.236,0.482,1382.676,1382.676,0.0,1382.676,1382.676,1382.676,4017.235,31546.668,0.971,0.971,0.0,0.0,1
1725,prefill: onnx.save,4017.236,4017.246,0.01,1382.676,1382.676,0.0,1382.676,1382.676,1382.676,4017.246,31546.668,0.905,0.905,0.0,0.0,1
1726,prefill: post: onnx.save,4017.246,4017.247,0.0,1382.676,1382.676,0.0,1382.676,1382.676,1382.676,4017.246,31546.668,0.634,0.634,0.0,0.0,1
1727,prefill: onnx.load,4017.247,4017.247,0.001,1382.676,1382.676,0.0,1382.676,1382.676,1382.676,4017.247,31546.668,0.444,0.444,0.0,0.0,1
1728,prefill: post: onnx.load,4017.247,4017.248,0.0,1382.676,1382.676,0.0,1382.676,1382.676,1382.676,4017.247,31546.668,0.311,0.311,0.0,0.0,1
1729,prefill: onnx.load,4017.248,4017.248,0.001,1382.676,1382.676,0.0,1382.676,1382.676,1382.676,4017.248,31546.668,0.217,0.217,0.0,0.0,1
1730,prefill: post: onnx.load,4017.248,4017.249,0.0,1382.676,1382.676,0.0,1382.676,1382.676,1382.676,4017.248,31546.668,0.152,0.152,0.0,0.0,1
1731,prefill: onnx.load,4017.249,4017.249,0.001,1382.676,1382.676,0.0,1382.676,1382.676,1382.676,4017.249,31546.668,0.107,0.107,0.0,0.0,1
1732,prefill: post: onnx.load,4017.249,4017.36,0.111,1382.688,1382.688,0.0,1382.688,1382.688,1382.688,4017.359,31546.668,0.308,0.308,0.0,0.0,1
1733,prefill: onnx.save,4017.36,4017.37,0.01,1382.688,1382.688,0.0,1382.688,1382.688,1382.688,4017.37,31546.668,0.437,0.437,0.0,0.0,1
1734,prefill: post: onnx.save,4017.37,4017.37,0.0,1382.688,1382.688,0.0,1382.688,1382.688,1382.688,4017.37,31546.668,0.306,0.306,0.0,0.0,1
1735,prefill: onnx.load,4017.37,4017.371,0.001,1382.688,1382.688,0.0,1382.688,1382.688,1382.688,4017.371,31546.668,0.214,0.214,0.0,0.0,1
1736,prefill: post: onnx.load,4017.371,4017.371,0.0,1382.688,1382.688,0.0,1382.688,1382.688,1382.688,4017.371,31546.668,0.15,0.15,0.0,0.0,1
1737,prefill: onnx.load,4017.371,4017.372,0.001,1382.688,1382.688,0.0,1382.688,1382.688,1382.688,4017.372,31546.668,0.105,0.105,0.0,0.0,1
1738,prefill: post: onnx.load,4017.372,4017.372,0.0,1382.688,1382.688,0.0,1382.688,1382.688,1382.688,4017.372,31546.668,12.929,12.929,0.0,0.0,1
1739,prefill: onnx.load,4017.372,4017.373,0.001,1382.688,1382.688,0.0,1382.688,1382.688,1382.688,4017.373,31546.668,9.05,9.05,0.0,0.0,1
1740,prefill: post: onnx.load,4017.373,4017.482,0.109,1382.703,1382.703,0.0,1382.703,1382.703,1382.703,4017.482,31546.668,6.571,6.571,0.0,0.0,1
1741,prefill: onnx.save,4017.482,4017.493,0.011,1382.73,1382.73,0.0,1382.73,1382.73,1382.73,4017.493,31546.668,4.818,4.818,0.0,0.0,1
1742,prefill: post: onnx.save,4017.493,4017.493,0.0,1382.73,1382.73,0.0,1382.73,1382.73,1382.73,4017.493,31546.668,3.373,3.373,0.0,0.0,1
1743,prefill: onnx.load,4017.493,4017.494,0.001,1382.73,1382.73,0.0,1382.73,1382.73,1382.73,4017.494,31546.668,2.361,2.361,0.0,0.0,1
1744,prefill: post: onnx.load,4017.494,4017.494,0.0,1382.73,1382.73,0.0,1382.73,1382.73,1382.73,4017.494,31546.668,1.653,1.653,0.0,0.0,1
1745,prefill: onnx.load,4017.494,4017.495,0.001,1382.73,1382.73,0.0,1382.73,1382.73,1382.73,4017.495,31546.668,4.625,4.625,0.0,0.0,1
1746,prefill: post: onnx.load,4017.495,4017.495,0.0,1382.73,1382.73,0.0,1382.73,1382.73,1382.73,4017.495,31546.668,3.237,3.237,0.0,0.0,1
1747,prefill: onnx.load,4017.495,4017.496,0.001,1382.73,1382.73,0.0,1382.73,1382.73,1382.73,4017.496,31546.668,2.266,2.266,0.0,0.0,1
1748,prefill: post: onnx.load,4017.496,4017.609,0.113,1380.723,1380.723,0.0,1380.723,1380.723,1380.723,4017.609,31546.668,1.794,1.794,0.0,0.0,1
1749,prefill: onnx.save,4017.609,4017.621,0.012,1382.305,1382.305,0.0,1382.305,1382.305,1382.305,4017.62,31546.668,1.852,1.852,0.0,0.0,1
1750,prefill: post: onnx.save,4017.621,4017.621,0.0,1382.305,1382.305,0.0,1382.305,1382.305,1382.305,4017.621,31546.668,1.296,1.296,0.0,0.0,1
1751,prefill: onnx.load,4017.621,4017.622,0.001,1382.316,1382.316,0.0,1382.316,1382.316,1382.316,4017.621,31546.668,0.907,0.907,0.0,0.0,1
1752,prefill: post: onnx.load,4017.622,4017.622,0.0,1382.316,1382.316,0.0,1382.316,1382.316,1382.316,4017.622,31546.668,0.635,0.635,0.0,0.0,1
1753,prefill: onnx.load,4017.622,4017.623,0.001,1382.316,1382.316,0.0,1382.316,1382.316,1382.316,4017.623,31546.668,0.445,0.445,0.0,0.0,1
1754,prefill: post: onnx.load,4017.623,4017.623,0.0,1382.316,1382.316,0.0,1382.316,1382.316,1382.316,4017.623,31546.668,0.311,0.311,0.0,0.0,1
1755,prefill: onnx.load,4017.623,4017.624,0.001,1382.316,1382.316,0.0,1382.316,1382.316,1382.316,4017.623,31546.668,0.218,0.218,0.0,0.0,1
1756,prefill: post: onnx.load,4017.624,4018.106,0.482,1382.566,1382.566,0.0,1382.566,1382.566,1382.566,4018.105,31546.668,0.386,0.386,0.0,0.0,1
1757,prefill: onnx.save,4018.106,4018.116,0.01,1382.617,1382.617,0.0,1382.617,1382.617,1382.617,4018.116,31546.668,0.491,0.491,0.0,0.0,1
1758,prefill: post: onnx.save,4018.116,4018.116,0.0,1382.617,1382.617,0.0,1382.617,1382.617,1382.617,4018.116,31546.668,0.344,0.344,0.0,0.0,1
1759,prefill: onnx.load,4018.116,4018.117,0.001,1382.617,1382.617,0.0,1382.617,1382.617,1382.617,4018.117,31546.668,0.241,0.241,0.0,0.0,1
1760,prefill: post: onnx.load,4018.117,4018.121,0.004,1382.641,1382.66,0.02,1382.641,1382.648,1382.66,4018.12,31546.668,2.066,3.342,0.002,0.0,4
1761,prefill: onnx.load,4018.121,4018.121,0.001,1382.66,1382.66,0.0,1382.66,1382.66,1382.66,4018.12,31546.668,2.339,2.339,0.0,0.0,1
1762,prefill: onnx.load,4018.121,4018.122,0.001,1390.316,1390.316,0.0,1390.316,1390.316,1390.316,4018.122,31578.684,0.667,0.667,0.0,0.0,1
1763,prefill: onnx.load,4018.122,4018.129,0.007,1385.844,1390.316,4.473,1385.844,1389.68,1390.32,4018.128,31578.684,1.287,1.94,0.375,0.0,7
1764,prefill: onnx.load,4018.129,4018.13,0.0,1391.91,1391.91,0.0,1391.91,1391.91,1391.91,4018.13,31578.684,0.88,0.88,0.0,0.0,1
1765,prefill: post: onnx.load,4018.13,4018.14,0.01,1391.91,1391.91,0.0,1391.91,1391.91,1391.91,4018.13,31578.684,0.88,0.88,0.0,0.0,1
1766,prefill: post: onnx.load,4018.14,4018.145,0.006,1402.316,1402.316,0.0,1402.316,1402.316,1402.316,4018.148,31578.684,0.616,0.616,0.0,0.0,1
1767,prefill: onnx.load,4018.145,4018.146,0.001,1402.316,1402.316,0.0,1402.316,1402.316,1402.316,4018.148,31578.684,0.616,0.616,0.0,0.0,1
1768,prefill: onnx.load,4018.146,4018.148,0.002,1402.316,1402.316,0.0,1402.316,1402.316,1402.316,4018.148,31578.684,0.616,0.616,0.0,0.0,1
1769,prefill: onnx.load,4018.148,4018.148,0.0,1402.316,1402.316,0.0,1402.316,1402.316,1402.316,4018.148,31578.684,0.616,0.616,0.0,0.0,1
1770,prefill: post: onnx.load,4018.148,4018.166,0.018,1406.352,1410.336,3.984,1406.352,1407.73,1410.336,4018.16,33114.688,1.309,1.806,0.374,0.0,3
1771,prefill: post: onnx.load,4018.166,4018.177,0.011,1406.504,1406.504,0.0,1406.504,1406.504,1406.504,4018.166,33114.688,1.17,1.17,0.0,0.0,1
1772,prefill: onnx.load,4018.177,4018.177,0.0,1406.504,1406.504,0.0,1406.504,1406.504,1406.504,4018.166,33114.688,1.17,1.17,0.0,0.0,1
